"country","outcome","target","rep","set","n_cols","addon_cols","spearman"
"Gambia","child_vitA","level",1,"base",367,0,0.702335928809789
"Gambia","child_vitA","level",1,"plus",367,0,0.702335928809789
"Gambia","child_vitA","level",2,"base",367,0,0.725472747497219
"Gambia","child_vitA","level",2,"plus",367,0,0.725472747497219
"Gambia","child_vitA","level",3,"base",367,0,0.664516129032258
"Gambia","child_vitA","level",3,"plus",367,0,0.664516129032258
"Gambia","child_vitA","level",4,"base",367,0,0.696106785317019
"Gambia","child_vitA","level",4,"plus",367,0,0.696106785317019
"Gambia","child_vitA","level",5,"base",367,0,0.67741935483871
"Gambia","child_vitA","level",5,"plus",367,0,0.67741935483871
"Gambia","child_vitA","level",6,"base",367,0,0.690767519466073
"Gambia","child_vitA","level",6,"plus",367,0,0.690767519466073
"Gambia","child_vitA","level",7,"base",367,0,0.718353726362625
"Gambia","child_vitA","level",7,"plus",367,0,0.718353726362625
"Gambia","child_vitA","level",8,"base",367,0,0.720578420467186
"Gambia","child_vitA","level",8,"plus",367,0,0.720578420467186
"Gambia","child_vitA","level",9,"base",367,0,0.719243604004449
"Gambia","child_vitA","level",9,"plus",367,0,0.719243604004449
"Gambia","child_vitA","level",10,"base",367,0,0.645383759733037
"Gambia","child_vitA","level",10,"plus",367,0,0.645383759733037
"Gambia","child_vitA","prev",1,"base",367,0,0.619445837375319
"Gambia","child_vitA","prev",1,"plus",367,0,0.619445837375319
"Gambia","child_vitA","prev",2,"base",367,0,0.574674671135679
"Gambia","child_vitA","prev",2,"plus",367,0,0.574674671135679
"Gambia","child_vitA","prev",3,"base",367,0,0.575120155376869
"Gambia","child_vitA","prev",3,"plus",367,0,0.575120155376869
"Gambia","child_vitA","prev",4,"base",367,0,0.577347576582821
"Gambia","child_vitA","prev",4,"plus",367,0,0.577347576582821
"Gambia","child_vitA","prev",5,"base",367,0,0.588484682612582
"Gambia","child_vitA","prev",5,"plus",367,0,0.588484682612582
"Gambia","child_vitA","prev",6,"base",367,0,0.595835172592225
"Gambia","child_vitA","prev",6,"plus",367,0,0.595835172592225
"Gambia","child_vitA","prev",7,"base",367,0,0.61053615255151
"Gambia","child_vitA","prev",7,"plus",367,0,0.61053615255151
"Gambia","child_vitA","prev",8,"base",367,0,0.577570318703416
"Gambia","child_vitA","prev",8,"plus",367,0,0.577570318703416
"Gambia","child_vitA","prev",9,"base",367,0,0.50183799770104
"Gambia","child_vitA","prev",9,"plus",367,0,0.50183799770104
"Gambia","child_vitA","prev",10,"base",367,0,0.562423854502941
"Gambia","child_vitA","prev",10,"plus",367,0,0.562423854502941
"Gambia","women_vitA","level",1,"base",367,0,0.710344827586207
"Gambia","women_vitA","level",1,"plus",367,0,0.710344827586207
"Gambia","women_vitA","level",2,"base",367,0,0.711234705228031
"Gambia","women_vitA","level",2,"plus",367,0,0.711234705228031
"Gambia","women_vitA","level",3,"base",367,0,0.659621802002225
"Gambia","women_vitA","level",3,"plus",367,0,0.659621802002225
"Gambia","women_vitA","level",4,"base",367,0,0.677864293659622
"Gambia","women_vitA","level",4,"plus",367,0,0.677864293659622
"Gambia","women_vitA","level",5,"base",367,0,0.724582869855395
"Gambia","women_vitA","level",5,"plus",367,0,0.724582869855395
"Gambia","women_vitA","level",6,"base",367,0,0.733036707452725
"Gambia","women_vitA","level",6,"plus",367,0,0.733036707452725
"Gambia","women_vitA","level",7,"base",367,0,0.726362625139043
"Gambia","women_vitA","level",7,"plus",367,0,0.726362625139043
"Gambia","women_vitA","level",8,"base",367,0,0.708120133481646
"Gambia","women_vitA","level",8,"plus",367,0,0.708120133481646
"Gambia","women_vitA","level",9,"base",367,0,0.685428253615128
"Gambia","women_vitA","level",9,"plus",367,0,0.685428253615128
"Gambia","women_vitA","level",10,"base",367,0,0.668520578420467
"Gambia","women_vitA","level",10,"plus",367,0,0.668520578420467
"Gambia","women_vitA","prev",1,"base",367,0,0.441635614371432
"Gambia","women_vitA","prev",1,"plus",367,0,0.441635614371432
"Gambia","women_vitA","prev",2,"base",367,0,0.439054322257678
"Gambia","women_vitA","prev",2,"plus",367,0,0.439054322257678
"Gambia","women_vitA","prev",3,"base",367,0,0.423097243736287
"Gambia","women_vitA","prev",3,"plus",367,0,0.423097243736287
"Gambia","women_vitA","prev",4,"base",367,0,0.481762973594341
"Gambia","women_vitA","prev",4,"plus",367,0,0.481762973594341
"Gambia","women_vitA","prev",5,"base",367,0,0.423331906655719
"Gambia","women_vitA","prev",5,"plus",367,0,0.423331906655719
"Gambia","women_vitA","prev",6,"base",367,0,0.456184715376229
"Gambia","women_vitA","prev",6,"plus",367,0,0.456184715376229
"Gambia","women_vitA","prev",7,"base",367,0,0.445859546921212
"Gambia","women_vitA","prev",7,"plus",367,0,0.445859546921212
"Gambia","women_vitA","prev",8,"base",367,0,0.483640276949799
"Gambia","women_vitA","prev",8,"plus",367,0,0.483640276949799
"Gambia","women_vitA","prev",9,"base",367,0,0.482232299433206
"Gambia","women_vitA","prev",9,"plus",367,0,0.482232299433206
"Gambia","women_vitA","prev",10,"base",367,0,0.45196078282645
"Gambia","women_vitA","prev",10,"plus",367,0,0.45196078282645
"Gambia","child_iron","level",1,"base",367,0,0.344160177975528
"Gambia","child_iron","level",1,"plus",367,0,0.344160177975528
"Gambia","child_iron","level",2,"base",367,0,0.470522803114572
"Gambia","child_iron","level",2,"plus",367,0,0.470522803114572
"Gambia","child_iron","level",3,"base",367,0,0.414015572858732
"Gambia","child_iron","level",3,"plus",367,0,0.414015572858732
"Gambia","child_iron","level",4,"base",367,0,0.40734149054505
"Gambia","child_iron","level",4,"plus",367,0,0.40734149054505
"Gambia","child_iron","level",5,"base",367,0,0.403337041156841
"Gambia","child_iron","level",5,"plus",367,0,0.403337041156841
"Gambia","child_iron","level",6,"base",367,0,0.446496106785317
"Gambia","child_iron","level",6,"plus",367,0,0.446496106785317
"Gambia","child_iron","level",7,"base",367,0,0.381090100111235
"Gambia","child_iron","level",7,"plus",367,0,0.381090100111235
"Gambia","child_iron","level",8,"base",367,0,0.447385984427141
"Gambia","child_iron","level",8,"plus",367,0,0.447385984427141
"Gambia","child_iron","level",9,"base",367,0,0.43670745272525
"Gambia","child_iron","level",9,"plus",367,0,0.43670745272525
"Gambia","child_iron","level",10,"base",367,0,0.335706340378198
"Gambia","child_iron","level",10,"plus",367,0,0.335706340378198
"Gambia","child_iron","prev",1,"base",367,0,0.417621540018866
"Gambia","child_iron","prev",1,"plus",367,0,0.417621540018866
"Gambia","child_iron","prev",2,"base",367,0,0.478807434267768
"Gambia","child_iron","prev",2,"plus",367,0,0.478807434267768
"Gambia","child_iron","prev",3,"base",367,0,0.384024921722197
"Gambia","child_iron","prev",3,"plus",367,0,0.384024921722197
"Gambia","child_iron","prev",4,"base",367,0,0.389809769905729
"Gambia","child_iron","prev",4,"plus",367,0,0.389809769905729
"Gambia","child_iron","prev",5,"base",367,0,0.425408835650544
"Gambia","child_iron","prev",5,"plus",367,0,0.425408835650544
"Gambia","child_iron","prev",6,"base",367,0,0.475692516015096
"Gambia","child_iron","prev",6,"plus",367,0,0.475692516015096
"Gambia","child_iron","prev",7,"base",367,0,0.435643567052179
"Gambia","child_iron","prev",7,"plus",367,0,0.435643567052179
"Gambia","child_iron","prev",8,"base",367,0,0.415841586731625
"Gambia","child_iron","prev",8,"plus",367,0,0.415841586731625
"Gambia","child_iron","prev",9,"base",367,0,0.447880745901959
"Gambia","child_iron","prev",9,"plus",367,0,0.447880745901959
"Gambia","child_iron","prev",10,"base",367,0,0.356880634091775
"Gambia","child_iron","prev",10,"plus",367,0,0.356880634091775
"Gambia","women_iron","level",1,"base",367,0,0.647163515016685
"Gambia","women_iron","level",1,"plus",367,0,0.647163515016685
"Gambia","women_iron","level",2,"base",367,0,0.685428253615128
"Gambia","women_iron","level",2,"plus",367,0,0.685428253615128
"Gambia","women_iron","level",3,"base",367,0,0.663181312569522
"Gambia","women_iron","level",3,"plus",367,0,0.663181312569522
"Gambia","women_iron","level",4,"base",367,0,0.690767519466073
"Gambia","women_iron","level",4,"plus",367,0,0.690767519466073
"Gambia","women_iron","level",5,"base",367,0,0.67741935483871
"Gambia","women_iron","level",5,"plus",367,0,0.67741935483871
"Gambia","women_iron","level",6,"base",367,0,0.685428253615128
"Gambia","women_iron","level",6,"plus",367,0,0.685428253615128
"Gambia","women_iron","level",7,"base",367,0,0.661846496106785
"Gambia","women_iron","level",7,"plus",367,0,0.661846496106785
"Gambia","women_iron","level",8,"base",367,0,0.669855394883204
"Gambia","women_iron","level",8,"plus",367,0,0.669855394883204
"Gambia","women_iron","level",9,"base",367,0,0.719688542825362
"Gambia","women_iron","level",9,"plus",367,0,0.719688542825362
"Gambia","women_iron","level",10,"base",367,0,0.646718576195773
"Gambia","women_iron","level",10,"plus",367,0,0.646718576195773
"Gambia","women_iron","prev",1,"base",367,0,0.699076653563813
"Gambia","women_iron","prev",1,"plus",367,0,0.699076653563813
"Gambia","women_iron","prev",2,"base",367,0,0.763599960226291
"Gambia","women_iron","prev",2,"plus",367,0,0.763599960226291
"Gambia","women_iron","prev",3,"base",367,0,0.7028590542992
"Gambia","women_iron","prev",3,"plus",367,0,0.7028590542992
"Gambia","women_iron","prev",4,"base",367,0,0.768939820088014
"Gambia","women_iron","prev",4,"plus",367,0,0.768939820088014
"Gambia","women_iron","prev",5,"base",367,0,0.733340754343198
"Gambia","women_iron","prev",5,"plus",367,0,0.733340754343198
"Gambia","women_iron","prev",6,"base",367,0,0.744910450710263
"Gambia","women_iron","prev",6,"plus",367,0,0.744910450710263
"Gambia","women_iron","prev",7,"base",367,0,0.755145182111898
"Gambia","women_iron","prev",7,"plus",367,0,0.755145182111898
"Gambia","women_iron","prev",8,"base",367,0,0.750250310571985
"Gambia","women_iron","prev",8,"plus",367,0,0.750250310571985
"Gambia","women_iron","prev",9,"base",367,0,0.786516858799516
"Gambia","women_iron","prev",9,"plus",367,0,0.786516858799516
"Gambia","women_iron","prev",10,"base",367,0,0.717098680597126
"Gambia","women_iron","prev",10,"plus",367,0,0.717098680597126
"Ghana","child_vitA","level",1,"base",351,0,0.247624466571835
"Ghana","child_vitA","level",1,"plus",479,128,0.252403982930299
"Ghana","child_vitA","level",1,"addon_only",128,128,0.283988247692788
"Ghana","child_vitA","level",2,"base",351,0,0.241650071123755
"Ghana","child_vitA","level",2,"plus",479,128,0.234310099573257
"Ghana","child_vitA","level",2,"addon_only",128,128,0.295436003781055
"Ghana","child_vitA","level",3,"base",351,0,0.29402560455192
