"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","level","child_vitA","Gambia","base",382,0,0.716129032258065
"admin2","level","child_vitA","Gambia","plus",399,0,0.739710789766407
"admin2","level","child_vitA","Gambia","addon_only",17,0,0.704115684093437
"admin2","level","child_vitA","Gambia","cs",91,0,0.79265850945495
"admin2","level","child_vitA","Gambia","cs_plus",108,0,0.76551724137931
"admin2","level","child_vitA","Gambia","replace",398,0,0.74238042269188
"admin2","level","child_vitA","Ghana","base",382,0,0.355647226173542
"admin2","level","child_vitA","Ghana","plus",399,0,0.355419630156472
"admin2","level","child_vitA","Ghana","addon_only",17,0,0.335647226173542
"admin2","level","child_vitA","Ghana","cs",91,0,0.218862019914651
"admin2","level","child_vitA","Ghana","cs_plus",108,0,0.262702702702703
"admin2","level","child_vitA","Ghana","replace",398,0,0.351465149359886
"admin2","level","child_vitA","Malawi","base",382,0,0.181799956258657
"admin2","level","child_vitA","Malawi","plus",399,0,0.200663410366698
"admin2","level","child_vitA","Malawi","addon_only",17,0,0.246227309178392
"admin2","level","child_vitA","Malawi","cs",91,0,0.148629437923744
"admin2","level","child_vitA","Malawi","cs_plus",108,0,0.21777721076037
"admin2","level","child_vitA","Malawi","replace",398,0,0.204654807902603
"admin2","level","child_vitA","SierraLeone","base",382,0,0.0637362637362637
"admin2","level","child_vitA","SierraLeone","plus",399,0,0.0549450549450549
"admin2","level","child_vitA","SierraLeone","addon_only",17,0,0.0241758241758242
"admin2","level","child_vitA","SierraLeone","cs",91,0,0.428571428571429
"admin2","level","child_vitA","SierraLeone","cs_plus",108,0,0.138461538461538
"admin2","level","child_vitA","SierraLeone","replace",398,0,0.0813186813186813
"admin2","level","women_vitA","Gambia","base",382,0,0.746829810901001
"admin2","level","women_vitA","Gambia","plus",399,0,0.733036707452725
"admin2","level","women_vitA","Gambia","addon_only",17,0,0.601779755283649
"admin2","level","women_vitA","Gambia","cs",91,0,0.759733036707453
"admin2","level","women_vitA","Gambia","cs_plus",108,0,0.708120133481646
"admin2","level","women_vitA","Gambia","replace",398,0,0.732146829810901
"admin2","level","women_vitA","Ghana","base",382,0,0.27348506401138
"admin2","level","women_vitA","Ghana","plus",399,0,0.279089615931721
"admin2","level","women_vitA","Ghana","addon_only",17,0,0.326002844950213
"admin2","level","women_vitA","Ghana","cs",91,0,0.414623044096728
"admin2","level","women_vitA","Ghana","cs_plus",108,0,0.416586059743954
"admin2","level","women_vitA","Ghana","replace",398,0,0.278577524893314
"admin2","level","women_vitA","Malawi","base",382,0,0.207716701902748
"admin2","level","women_vitA","Malawi","plus",399,0,0.225395494641685
"admin2","level","women_vitA","Malawi","addon_only",17,0,0.285011299846905
"admin2","level","women_vitA","Malawi","cs",91,0,0.223755194284464
"admin2","level","women_vitA","Malawi","cs_plus",108,0,0.281657796894365
"admin2","level","women_vitA","Malawi","replace",398,0,0.230061237880003
"admin2","level","women_vitA","SierraLeone","base",382,0,-0.0725274725274725
"admin2","level","women_vitA","SierraLeone","plus",399,0,-0.0901098901098901
"admin2","level","women_vitA","SierraLeone","addon_only",17,0,0.12967032967033
"admin2","level","women_vitA","SierraLeone","cs",91,0,0.252747252747253
"admin2","level","women_vitA","SierraLeone","cs_plus",108,0,0.283516483516484
"admin2","level","women_vitA","SierraLeone","replace",398,0,-0.0901098901098901
"admin2","level","child_iron","Gambia","base",382,0,0.469632925472747
"admin2","level","child_iron","Gambia","plus",399,0,0.454949944382647
"admin2","level","child_iron","Gambia","addon_only",17,0,0.416685205784205
"admin2","level","child_iron","Gambia","cs",91,0,0.550611790878754
"admin2","level","child_iron","Gambia","cs_plus",108,0,0.52035595105673
"admin2","level","child_iron","Gambia","replace",398,0,0.47007786429366
"admin2","level","child_iron","Ghana","base",382,0,0.506486486486486
"admin2","level","child_iron","Ghana","plus",399,0,0.502873399715505
"admin2","level","child_iron","Ghana","addon_only",17,0,-0.323015647226173
"admin2","level","child_iron","Ghana","cs",91,0,0.560284495021337
"admin2","level","child_iron","Ghana","cs_plus",108,0,0.539118065433855
"admin2","level","child_iron","Ghana","replace",398,0,0.505120910384068
"admin2","level","child_iron","Malawi","base",382,0,-0.0412262156448203
"admin2","level","child_iron","Malawi","plus",399,0,-0.0425749070496464
"admin2","level","child_iron","Malawi","addon_only",17,0,-0.195614930378363
"admin2","level","child_iron","Malawi","cs",91,0,0.190548224830502
"admin2","level","child_iron","Malawi","cs_plus",108,0,0.101042502004812
"admin2","level","child_iron","Malawi","replace",398,0,-0.0428665160020413
"admin2","level","child_iron","SierraLeone","base",382,0,0.318681318681319
"admin2","level","child_iron","SierraLeone","plus",399,0,0.213186813186813
"admin2","level","child_iron","SierraLeone","addon_only",17,0,-0.301098901098901
"admin2","level","child_iron","SierraLeone","cs",91,0,0.327472527472527
"admin2","level","child_iron","SierraLeone","cs_plus",108,0,0.0989010989010989
"admin2","level","child_iron","SierraLeone","replace",398,0,0.213186813186813
"admin2","level","women_iron","Gambia","base",382,0,0.243604004449388
"admin2","level","women_iron","Gambia","plus",399,0,0.369076751946607
"admin2","level","women_iron","Gambia","addon_only",17,0,0.652947719688543
"admin2","level","women_iron","Gambia","cs",91,0,0.729477196885428
"admin2","level","women_iron","Gambia","cs_plus",108,0,0.708565072302558
"admin2","level","women_iron","Gambia","replace",398,0,0.389098998887653
"admin2","level","women_iron","Ghana","base",382,0,0.213627311522048
"admin2","level","women_iron","Ghana","plus",399,0,0.254423897581792
"admin2","level","women_iron","Ghana","addon_only",17,0,0.460199146514936
"admin2","level","women_iron","Ghana","cs",91,0,0.358065433854908
"admin2","level","women_iron","Ghana","cs_plus",108,0,0.469985775248933
"admin2","level","women_iron","Ghana","replace",398,0,0.255789473684211
"admin2","level","women_iron","Malawi","base",382,0,0.25903987752424
"admin2","level","women_iron","Malawi","plus",399,0,0.296238244514107
"admin2","level","women_iron","Malawi","addon_only",17,0,0.279252023037107
"admin2","level","women_iron","Malawi","cs",91,0,0.219617992272363
"admin2","level","women_iron","Malawi","cs_plus",108,0,0.284555660858788
"admin2","level","women_iron","Malawi","replace",398,0,0.293249252752059
"admin2","level","women_iron","SierraLeone","base",382,0,-0.0021978021978022
"admin2","level","women_iron","SierraLeone","plus",399,0,-0.00659340659340659
"admin2","level","women_iron","SierraLeone","addon_only",17,0,-0.287912087912088
"admin2","level","women_iron","SierraLeone","cs",91,0,0.0593406593406593
"admin2","level","women_iron","SierraLeone","cs_plus",108,0,-0.0901098901098901
"admin2","level","women_iron","SierraLeone","replace",398,0,-0.00659340659340659
"admin2","level","women_folate","Ghana","base",382,0,-0.134822190611664
"admin2","level","women_folate","Ghana","plus",399,0,-0.124921763869132
"admin2","level","women_folate","Ghana","addon_only",17,0,0.126458036984353
"admin2","level","women_folate","Ghana","cs",91,0,0.0845234708392603
"admin2","level","women_folate","Ghana","cs_plus",108,0,0.153399715504979
"admin2","level","women_folate","Ghana","replace",398,0,-0.12199146514936
"admin2","level","women_folate","Malawi","base",382,0,-0.101625719909601
"admin2","level","women_folate","Malawi","plus",399,0,-0.0813042210395859
"admin2","level","women_folate","Malawi","addon_only",17,0,0.1002952540643
"admin2","level","women_folate","Malawi","cs",91,0,0.275169497703579
"admin2","level","women_folate","Malawi","cs_plus",108,0,0.27345629510826
"admin2","level","women_folate","Malawi","replace",398,0,-0.0797368229204636
"admin2","level","women_folate","SierraLeone","base",382,0,0.0945054945054945
"admin2","level","women_folate","SierraLeone","plus",399,0,0.032967032967033
"admin2","level","women_folate","SierraLeone","addon_only",17,0,0.112087912087912
"admin2","level","women_folate","SierraLeone","cs",91,0,0.151648351648352
"admin2","level","women_folate","SierraLeone","cs_plus",108,0,0.173626373626374
"admin2","level","women_folate","SierraLeone","replace",398,0,0.032967032967033
"admin2","level","women_b12","Ghana","base",382,0,0.588165007112376
"admin2","level","women_b12","Ghana","plus",399,0,0.594850640113798
"admin2","level","women_b12","Ghana","addon_only",17,0,0.466600284495021
"admin2","level","women_b12","Ghana","cs",91,0,0.553968705547653
"admin2","level","women_b12","Ghana","cs_plus",108,0,0.556557610241821
"admin2","level","women_b12","Ghana","replace",398,0,0.593741109530583
"admin2","level","women_b12","Malawi","base",382,0,0.412936502150616
"admin2","level","women_b12","Malawi","plus",399,0,0.41299117882919
"admin2","level","women_b12","Malawi","addon_only",17,0,0.250236932273821
"admin2","level","women_b12","Malawi","cs",91,0,0.456240431581249
"admin2","level","women_b12","Malawi","cs_plus",108,0,0.47935044105854
"admin2","level","women_b12","Malawi","replace",398,0,0.414795509222133
"admin2","level","women_b12","SierraLeone","base",382,0,0.432967032967033
"admin2","level","women_b12","SierraLeone","plus",399,0,0.432967032967033
"admin2","level","women_b12","SierraLeone","addon_only",17,0,0.595604395604396
"admin2","level","women_b12","SierraLeone","cs",91,0,0.336263736263736
"admin2","level","women_b12","SierraLeone","cs_plus",108,0,0.345054945054945
"admin2","level","women_b12","SierraLeone","replace",398,0,0.432967032967033
"admin2","prev","child_vitA","Gambia","base",382,0,0.58113419263294
"admin2","prev","child_vitA","Gambia","plus",399,0,0.596948883195201
"admin2","prev","child_vitA","Gambia","addon_only",17,0,0.508743003439492
"admin2","prev","child_vitA","Gambia","cs",91,0,0.643724728520198
"admin2","prev","child_vitA","Gambia","cs_plus",108,0,0.625237132510794
"admin2","prev","child_vitA","Gambia","replace",398,0,0.594721461989249
"admin2","prev","child_vitA","Ghana","base",382,0,0.351132250463967
"admin2","prev","child_vitA","Ghana","plus",399,0,0.358109150028678
"admin2","prev","child_vitA","Ghana","addon_only",17,0,0.255038046150013
"admin2","prev","child_vitA","Ghana","cs",91,0,0.226396794534881
"admin2","prev","child_vitA","Ghana","cs_plus",108,0,0.251470476888058
"admin2","prev","child_vitA","Ghana","replace",398,0,0.359001042344167
"admin2","prev","child_vitA","Malawi","base",382,0,0.219295686766157
"admin2","prev","child_vitA","Malawi","plus",399,0,0.207482258486572
"admin2","prev","child_vitA","Malawi","addon_only",17,0,0.0340123926212389
"admin2","prev","child_vitA","Malawi","cs",91,0,0.2011995327295
"admin2","prev","child_vitA","Malawi","cs_plus",108,0,0.203598391654928
"admin2","prev","child_vitA","Malawi","replace",398,0,0.216972982092331
"admin2","prev","child_vitA","SierraLeone","base",382,0,-0.2
