"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","level","child_vitA","Gambia","base",394,0,0.677864293659622
"admin2","level","child_vitA","Gambia","plus",423,0,0.648943270300334
"admin2","level","child_vitA","Gambia","addon_only",29,0,0.514571746384872
"admin2","level","child_vitA","Gambia","cs",91,0,0.789543937708565
"admin2","level","child_vitA","Gambia","cs_plus",120,0,0.731256952169077
"admin2","level","child_vitA","Gambia","replace",382,0,0.665850945494994
"admin2","level","child_vitA","Gambia","cs_replace",79,0,0.755728587319244
"admin2","level","child_vitA","Ghana","base",394,0,0.404466571834993
"admin2","level","child_vitA","Ghana","plus",423,0,0.394452347083926
"admin2","level","child_vitA","Ghana","addon_only",29,0,0.32022759601707
"admin2","level","child_vitA","Ghana","cs",91,0,0.259260312944523
"admin2","level","child_vitA","Ghana","cs_plus",120,0,0.289189189189189
"admin2","level","child_vitA","Ghana","replace",382,0,0.391237553342816
"admin2","level","child_vitA","Ghana","cs_replace",79,0,0.279402560455192
"admin2","level","child_vitA","Malawi","base",394,0,0.206149303783626
"admin2","level","child_vitA","Malawi","plus",423,0,0.22966027557046
"admin2","level","child_vitA","Malawi","addon_only",29,0,0.257946343952759
"admin2","level","child_vitA","Malawi","cs",91,0,0.188816796675658
"admin2","level","child_vitA","Malawi","cs_plus",120,0,0.281566669096741
"admin2","level","child_vitA","Malawi","replace",382,0,0.213147918641102
"admin2","level","child_vitA","Malawi","cs_replace",79,0,0.288364802799446
"admin2","level","child_vitA","SierraLeone","base",394,0,0.0681318681318681
"admin2","level","child_vitA","SierraLeone","plus",423,0,0.0593406593406593
"admin2","level","child_vitA","SierraLeone","addon_only",29,0,0.410989010989011
"admin2","level","child_vitA","SierraLeone","cs",91,0,0.446153846153846
"admin2","level","child_vitA","SierraLeone","cs_plus",120,0,0.494505494505494
"admin2","level","child_vitA","SierraLeone","replace",382,0,0.0505494505494506
"admin2","level","child_vitA","SierraLeone","cs_replace",79,0,0.459340659340659
"admin2","level","women_vitA","Gambia","base",394,0,0.767741935483871
"admin2","level","women_vitA","Gambia","plus",423,0,0.752169076751947
"admin2","level","women_vitA","Gambia","addon_only",29,0,0.590211345939933
"admin2","level","women_vitA","Gambia","cs",91,0,0.759288097886541
"admin2","level","women_vitA","Gambia","cs_plus",120,0,0.755283648498332
"admin2","level","women_vitA","Gambia","replace",382,0,0.742825361512792
"admin2","level","women_vitA","Gambia","cs_replace",79,0,0.748164627363738
"admin2","level","women_vitA","Ghana","base",394,0,0.334395448079659
"admin2","level","women_vitA","Ghana","plus",423,0,0.329985775248933
"admin2","level","women_vitA","Ghana","addon_only",29,0,0.333940256045519
