"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","level","child_vitA","Gambia","base",382,0,0.711234705228031
"admin2","level","child_vitA","Gambia","plus",446,0,0.707230255839822
"admin2","level","child_vitA","Gambia","addon_only",64,0,0.522135706340378
"admin2","level","child_vitA","Gambia","cs",91,0,0.79265850945495
"admin2","level","child_vitA","Gambia","cs_plus",155,0,0.726807563959956
"admin2","level","child_vitA","Gambia","replace",382,0,0.716129032258065
"admin2","level","child_vitA","Ghana","base",382,0,0.356273115220484
"admin2","level","child_vitA","Ghana","plus",446,0,0.348051209103841
"admin2","level","child_vitA","Ghana","addon_only",64,0,0.306799431009957
"admin2","level","child_vitA","Ghana","cs",91,0,0.218862019914651
"admin2","level","child_vitA","Ghana","cs_plus",155,0,0.244836415362731
"admin2","level","child_vitA","Ghana","replace",382,0,0.361081081081081
"admin2","level","child_vitA","Malawi","base",382,0,0.186538601735073
"admin2","level","child_vitA","Malawi","plus",446,0,0.190274841437632
"admin2","level","child_vitA","Malawi","addon_only",64,0,0.202121455128672
"admin2","level","child_vitA","Malawi","cs",91,0,0.148629437923744
"admin2","level","child_vitA","Malawi","cs_plus",155,0,0.171101552817671
"admin2","level","child_vitA","Malawi","replace",382,0,0.184059925639717
"admin2","level","child_vitA","SierraLeone","base",382,0,0.0505494505494506
"admin2","level","child_vitA","SierraLeone","plus",446,0,0.0637362637362637
"admin2","level","child_vitA","SierraLeone","addon_only",64,0,0.389010989010989
"admin2","level","child_vitA","SierraLeone","cs",91,0,0.428571428571429
"admin2","level","child_vitA","SierraLeone","cs_plus",155,0,0.468131868131868
"admin2","level","child_vitA","SierraLeone","replace",382,0,0.0637362637362637
"admin2","level","women_vitA","Gambia","base",382,0,0.72146829810901
"admin2","level","women_vitA","Gambia","plus",446,0,0.711679644048943
"admin2","level","women_vitA","Gambia","addon_only",64,0,0.367741935483871
"admin2","level","women_vitA","Gambia","cs",91,0,0.759733036707453
"admin2","level","women_vitA","Gambia","cs_plus",155,0,0.736596218020022
"admin2","level","women_vitA","Gambia","replace",382,0,0.741935483870968
"admin2","level","women_vitA","Ghana","base",382,0,0.272859174964438
"admin2","level","women_vitA","Ghana","plus",446,0,0.272318634423898
"admin2","level","women_vitA","Ghana","addon_only",64,0,0.26398293029872
"admin2","level","women_vitA","Ghana","cs",91,0,0.414623044096728
"admin2","level","women_vitA","Ghana","cs_plus",155,0,0.424324324324324
"admin2","level","women_vitA","Ghana","replace",382,0,0.265405405405405
"admin2","level","women_vitA","Malawi","base",382,0,0.240996573594809
"admin2","level","women_vitA","Malawi","plus",446,0,0.226088065903623
"admin2","level","women_vitA","Malawi","addon_only",64,0,0.222370051760589
"admin2","level","women_vitA","Malawi","cs",91,0,0.223755194284464
"admin2","level","women_vitA","Malawi","cs_plus",155,0,0.231501057082452
"admin2","level","women_vitA","Malawi","replace",382,0,0.213038565283954
"admin2","level","women_vitA","SierraLeone","base",382,0,-0.0769230769230769
"admin2","level","women_vitA","SierraLeone","plus",446,0,-0.00659340659340659
"admin2","level","women_vitA","SierraLeone","addon_only",64,0,0.0153846153846154
"admin2","level","women_vitA","SierraLeone","cs",91,0,0.252747252747253
