"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","level","child_vitA","Gambia","base",382,0,0.716129032258065
"admin2","level","child_vitA","Gambia","plus",390,0,0.714349276974416
"admin2","level","child_vitA","Gambia","addon_only",8,0,-0.317723416868629
"admin2","level","child_vitA","Gambia","cs",91,0,0.79265850945495
"admin2","level","child_vitA","Gambia","cs_plus",99,0,0.792213570634038
"admin2","level","child_vitA","Ghana","base",382,0,0.355647226173542
"admin2","level","child_vitA","Ghana","plus",390,0,0.355305832147937
"admin2","level","child_vitA","Ghana","addon_only",8,0,-0.193987824026834
"admin2","level","child_vitA","Ghana","cs",91,0,0.218862019914651
"admin2","level","child_vitA","Ghana","cs_plus",99,0,0.215220483641536
"admin2","level","child_vitA","Malawi","base",382,4,0.181799956258657
"admin2","level","child_vitA","Malawi","plus",390,4,0.18189108405628
"admin2","level","child_vitA","Malawi","addon_only",8,4,-0.130727119800813
"admin2","level","child_vitA","Malawi","cs",91,4,0.148629437923744
"admin2","level","child_vitA","Malawi","cs_plus",99,4,0.148738791280892
"admin2","level","child_vitA","SierraLeone","base",382,0,0.0637362637362637
"admin2","level","child_vitA","SierraLeone","plus",390,0,0.0637362637362637
"admin2","level","child_vitA","SierraLeone","addon_only",8,0,-0.147252747252747
"admin2","level","child_vitA","SierraLeone","cs",91,0,0.428571428571429
"admin2","level","child_vitA","SierraLeone","cs_plus",99,0,0.393406593406593
"admin2","level","women_vitA","Gambia","base",382,0,0.746829810901001
"admin2","level","women_vitA","Gambia","plus",390,0,0.748164627363738
"admin2","level","women_vitA","Gambia","addon_only",8,0,0.131248167277892
"admin2","level","women_vitA","Gambia","cs",91,0,0.759733036707453
"admin2","level","women_vitA","Gambia","cs_plus",99,0,0.759733036707453
"admin2","level","women_vitA","Ghana","base",382,0,0.27348506401138
"admin2","level","women_vitA","Ghana","plus",390,0,0.28475106685633
"admin2","level","women_vitA","Ghana","addon_only",8,0,0.0815719582873127
"admin2","level","women_vitA","Ghana","cs",91,0,0.414623044096728
"admin2","level","women_vitA","Ghana","cs_plus",99,0,0.429587482219061
"admin2","level","women_vitA","Malawi","base",382,4,0.207716701902748
"admin2","level","women_vitA","Malawi","plus",390,4,0.20449077786688
"admin2","level","women_vitA","Malawi","addon_only",8,4,-0.0969142930423974
"admin2","level","women_vitA","Malawi","cs",91,4,0.223755194284464
"admin2","level","women_vitA","Malawi","cs_plus",99,4,0.199861485747612
"admin2","level","women_vitA","SierraLeone","base",382,0,-0.0725274725274725
"admin2","level","women_vitA","SierraLeone","plus",390,0,-0.032967032967033
"admin2","level","women_vitA","SierraLeone","addon_only",8,0,-0.27032967032967
"admin2","level","women_vitA","SierraLeone","cs",91,0,0.252747252747253
"admin2","level","women_vitA","SierraLeone","cs_plus",99,0,0.243956043956044
"admin2","level","child_iron","Gambia","base",382,0,0.469632925472747
"admin2","level","child_iron","Gambia","plus",390,0,0.463403781979978
"admin2","level","child_iron","Gambia","addon_only",8,0,-0.156066815604717
"admin2","level","child_iron","Gambia","cs",91,0,0.550611790878754
"admin2","level","child_iron","Gambia","cs_plus",99,0,0.557285873192436
"admin2","level","child_iron","Ghana","base",382,0,0.506486486486486
"admin2","level","child_iron","Ghana","plus",390,0,0.506657183499289
"admin2","level","child_iron","Ghana","addon_only",8,0,-0.120955941637687
"admin2","level","child_iron","Ghana","cs",91,0,0.560284495021337
"admin2","level","child_iron","Ghana","cs_plus",99,0,0.554651493598862
"admin2","level","child_iron","Malawi","base",382,4,-0.0412262156448203
"admin2","level","child_iron","Malawi","plus",390,4,-0.0445250419187869
"admin2","level","child_iron","Malawi","addon_only",8,4,-0.0652176183767662
"admin2","level","child_iron","Malawi","cs",91,4,0.190548224830502
"admin2","level","child_iron","Malawi","cs_plus",99,4,0.185189910330247
"admin2","level","child_iron","SierraLeone","base",382,0,0.318681318681319
"admin2","level","child_iron","SierraLeone","plus",390,0,0.318681318681319
"admin2","level","child_iron","SierraLeone","addon_only",8,0,-0.151648351648352
"admin2","level","child_iron","SierraLeone","cs",91,0,0.327472527472527
"admin2","level","child_iron","SierraLeone","cs_plus",99,0,0.327472527472527
"admin2","level","women_iron","Gambia","base",382,0,0.243604004449388
"admin2","level","women_iron","Gambia","plus",390,0,0.239154616240267
"admin2","level","women_iron","Gambia","addon_only",8,0,-0.0214647769313078
"admin2","level","women_iron","Gambia","cs",91,0,0.729477196885428
"admin2","level","women_iron","Gambia","cs_plus",99,0,0.727252502780868
"admin2","level","women_iron","Ghana","base",382,0,0.213627311522048
"admin2","level","women_iron","Ghana","plus",390,0,0.210071123755334
"admin2","level","women_iron","Ghana","addon_only",8,0,-0.0920620181822262
"admin2","level","women_iron","Ghana","cs",91,0,0.358065433854908
"admin2","level","women_iron","Ghana","cs_plus",99,0,0.357638691322902
"admin2","level","women_iron","Malawi","base",382,4,0.25903987752424
"admin2","level","women_iron","Malawi","plus",390,4,0.259951155500474
"admin2","level","women_iron","Malawi","addon_only",8,4,-0.0904746233117684
"admin2","level","women_iron","Malawi","cs",91,4,0.219617992272363
"admin2","level","women_iron","Malawi","cs_plus",99,4,0.216537872712692
"admin2","level","women_iron","SierraLeone","base",382,0,-0.0021978021978022
"admin2","level","women_iron","SierraLeone","plus",390,0,-0.0021978021978022
"admin2","level","women_iron","SierraLeone","addon_only",8,0,-0.178021978021978
"admin2","level","women_iron","SierraLeone","cs",91,0,0.0593406593406593
"admin2","level","women_iron","SierraLeone","cs_plus",99,0,0.0901098901098901
"admin2","level","women_folate","Ghana","base",382,0,-0.134822190611664
"admin2","level","women_folate","Ghana","plus",390,0,-0.119374110953058
"admin2","level","women_folate","Ghana","addon_only",8,0,0.274748475103821
"admin2","level","women_folate","Ghana","cs",91,0,0.0845234708392603
"admin2","level","women_folate","Ghana","cs_plus",99,0,0.174566145092461
"admin2","level","women_folate","Malawi","base",382,4,-0.101625719909601
"admin2","level","women_folate","Malawi","plus",390,4,-0.085368520813589
"admin2","level","women_folate","Malawi","addon_only",8,4,0.223299652514911
"admin2","level","women_folate","Malawi","cs",91,4,0.275169497703579
"admin2","level","women_folate","Malawi","cs_plus",99,4,0.302671867026318
"admin2","level","women_folate","SierraLeone","base",382,0,0.0945054945054945
"admin2","level","women_folate","SierraLeone","plus",390,0,0.0945054945054945
"admin2","level","women_folate","SierraLeone","addon_only",8,0,0.0989010989010989
"admin2","level","women_folate","SierraLeone","cs",91,0,0.151648351648352
"admin2","level","women_folate","SierraLeone","cs_plus",99,0,0.226373626373626
"admin2","level","women_b12","Ghana","base",382,0,0.588165007112376
"admin2","level","women_b12","Ghana","plus",390,0,0.595561877667141
"admin2","level","women_b12","Ghana","addon_only",8,0,-0.320992986092388
"admin2","level","women_b12","Ghana","cs",91,0,0.553968705547653
"admin2","level","women_b12","Ghana","cs_plus",99,0,0.478463726884779
"admin2","level","women_b12","Malawi","base",382,4,0.412936502150616
"admin2","level","women_b12","Malawi","plus",390,4,0.406703360793176
"admin2","level","women_b12","Malawi","addon_only",8,4,-0.289803380568758
"admin2","level","women_b12","Malawi","cs",91,4,0.456240431581249
"admin2","level","women_b12","Malawi","cs_plus",99,4,0.441732886199606
"admin2","level","women_b12","SierraLeone","base",382,0,0.432967032967033
"admin2","level","women_b12","SierraLeone","plus",390,0,0.432967032967033
"admin2","level","women_b12","SierraLeone","addon_only",8,0,-0.156043956043956
"admin2","level","women_b12","SierraLeone","cs",91,0,0.336263736263736
"admin2","level","women_b12","SierraLeone","cs_plus",99,0,0.345054945054945
"admin2","prev","child_vitA","Gambia","base",382,0,0.58113419263294
"admin2","prev","child_vitA","Gambia","plus",390,0,0.574229186894488
"admin2","prev","child_vitA","Gambia","addon_only",8,0,-0.134431239901982
"admin2","prev","child_vitA","Gambia","cs",91,0,0.643724728520198
"admin2","prev","child_vitA","Gambia","cs_plus",99,0,0.613877284360438
"admin2","prev","child_vitA","Ghana","base",382,0,0.351132250463967
"admin2","prev","child_vitA","Ghana","plus",390,0,0.34752152512223
"admin2","prev","child_vitA","Ghana","addon_only",8,0,-0.103047841693242
"admin2","prev","child_vitA","Ghana","cs",91,0,0.226396794534881
"admin2","prev","child_vitA","Ghana","cs_plus",99,0,0.22921632508062
"admin2","prev","child_vitA","Malawi","base",382,4,0.219295686766157
"admin2","prev","child_vitA","Malawi","plus",390,4,0.223503209167105
"admin2","prev","child_vitA","Malawi","addon_only",8,4,0.0161932251896475
