"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"infill","level","sl_lrn_ridge",24,18,0.366789693621464,0.407453769559033,16,0.167634175782196
"infill","level","sl_lrn_ranger",24,18,0.375942106629529,0.443000152648783,16,0.166057180554509
"infill","level","sl_lrn_xgb",24,18,0.363324742960698,0.431306944762607,16,0.174937076109956
"infill","level","sl_lrn_domain_index",24,18,0.393595917170847,0.407089043706187,16,0.208941570964272
"infill","level","sl_lrn_domain_pc_ridge",24,18,0.335676282367821,0.350412389709439,16,0.171901976744037
"infill","level","sl_lrn_domain_pc_enet",24,18,0.288354519994635,0.312712369767618,15,0.179028574956544
"infill","level","sl_lrn_domain_pc1_ols",24,18,0.217896091436139,0.240440967283073,16,0.413864864007213
"infill","level","sl_lrn_hapc",24,18,0.349450002945999,0.416675880382671,16,0.173396389441313
"infill","level","sl_lrn_hapc_lasso",24,18,0.364450211652385,0.385775248933144,16,0.172049911044434
"infill","level","sl_lrn_spatial_gam",24,18,0.387825412867395,0.453997806814462,17,0.17521397931757
"infill","level","sl_lrn_spatial_plus_domain",24,18,0.394052204312666,0.453343468265387,17,0.174331266277175
"infill","level","ridge_min",24,18,0.332734715599488,0.367503941957789,16,0.17170231868016
"infill","level","domain_enet",24,18,0.336575425526171,0.37517837974724,16,0.178175182496314
"infill","prev","domain_index",24,18,0.277590617763778,0.290010676582208,15,14.1921438260011
"infill","prev","sl_disc",24,18,0.214848572297213,0.264755439174895,13,10.5973422000704
"infill","prev","sl_nnls",24,18,0.23378906138853,0.306864623032412,12,10.6470443690787
"infill","prev","sl_rank_disc",24,18,0.234758569324356,0.301061577398255,13,11.9960637927512
"infill","prev","sl_rank_nnls",24,18,0.232253397230685,0.297623378974537,12,12.3401603739624
"infill","prev","sl_lrn_mean",24,18,-0.207486883027248,-0.213310543140775,0,11.4098484267846
"infill","prev","sl_lrn_lasso",24,18,0.138758564201638,0.205354673714889,12,10.660653832017
"infill","prev","sl_lrn_enet",24,18,0.166734684711687,0.277930077831211,12,10.4932745907505
"infill","prev","sl_lrn_ridge",24,18,0.220336987856489,0.274893667281916,13,10.4313397088192
"infill","prev","sl_lrn_ranger",24,18,0.247936484207713,0.268582380284159,14,10.5808257059451
"infill","prev","sl_lrn_xgb",24,18,0.214575347416752,0.269573720792733,13,11.3897308290524
"infill","prev","sl_lrn_domain_index",24,18,0.277910656951376,0.282729618702494,15,14.1911014165651
"infill","prev","sl_lrn_domain_pc_ridge",24,18,0.199364098477078,0.231821585226957,12,10.5469400143938
"infill","prev","sl_lrn_domain_pc_enet",24,18,0.156762017159119,0.22966284288517,11,10.9341916422788
"infill","prev","sl_lrn_domain_pc1_ols",24,18,0.0978166530532678,0.0632946691821197,13,18.1482992168424
"infill","prev","sl_lrn_hapc",24,18,0.235187037755169,0.283995813035044,13,11.5272700264717
"infill","prev","sl_lrn_hapc_lasso",24,18,0.252822623118566,0.272306671859186,13,11.109984249731
"infill","prev","sl_lrn_spatial_gam",24,18,0.263969405008756,0.330170611606094,15,10.8831623696404
"infill","prev","sl_lrn_spatial_plus_domain",24,18,0.26751057831112,0.330170611606094,16,10.8620929588557
"infill","prev","ridge_min",24,18,0.187856016886409,0.240510343827083,12,10.7197016481611
"infill","prev","domain_enet",24,18,0.196531533122793,0.300821473176569,12,10.8705504088302
"region","level","domain_index",24,18,0.380799153992454,0.35263723846322,16,0.205810157216689
"region","level","sl_disc",24,18,0.342404052097782,0.383587808464354,16,0.174122071403355
"region","level","sl_nnls",24,18,0.363430813016912,0.406725075912178,16,0.173779563136452
"region","level","sl_rank_disc",24,18,0.386823810227252,0.410630888501989,16,0.176117486911265
"region","level","sl_rank_nnls",24,18,0.301556695615843,0.293395057228257,15,0.178757354018532
"region","level","sl_lrn_mean",24,18,-0.588104014730432,-0.556625531836779,0,0.207459074552896
"region","level","sl_lrn_lasso",24,18,0.212790916985815,0.247567567567567,14,0.185502337851723
"region","level","sl_lrn_enet",24,18,0.23463496103296,0.245240768715213,15,0.182450524617921
"region","level","sl_lrn_ridge",24,18,0.334118374236165,0.391840417000802,16,0.176774514065809
"region","level","sl_lrn_ranger",24,18,0.389645145030355,0.396691825777761,16,0.171786571430467
"region","level","sl_lrn_xgb",24,18,0.399166623151943,0.406575781876504,16,0.173252259497083
"region","level","sl_lrn_domain_index",24,18,0.37720370525929,0.343260188087774,16,0.208974461839318
"region","level","sl_lrn_domain_pc_ridge",24,18,0.281757942303898,0.300776408835752,15,0.177753212863373
"region","level","sl_lrn_domain_pc_enet",24,18,0.199524443481467,0.245125210124166,14,0.187599052501672
"region","level","sl_lrn_domain_pc1_ols",24,18,0.123702013789803,0.114307666733278,13,0.610088094527494
"region","level","sl_lrn_hapc",24,18,0.363700141421763,0.364310099573257,16,0.178137624034632
"region","level","sl_lrn_hapc_lasso",24,18,0.345721257076314,0.313513513513513,16,0.179632578300513
"region","level","sl_lrn_spatial_gam",24,18,0.377059389241421,0.444224751066856,17,0.185001712735165
"region","level","sl_lrn_spatial_plus_domain",24,18,0.381000566960167,0.429843527738265,17,0.184947038617272
"region","level","ridge_min",24,18,0.306247158936,0.30870929905898,16,0.174897512822032
"region","level","domain_enet",24,18,0.315151629303482,0.35959022823793,16,0.188646295026608
"region","prev","domain_index",24,18,0.265908104156939,0.204179619044388,15,13.9244239574173
"region","prev","sl_disc",24,18,0.110906316685257,0.15348078863268,12,11.1319921920348
"region","prev","sl_nnls",24,18,0.148467697461479,0.187029018887665,13,11.1139201966627
"region","prev","sl_rank_disc",24,18,0.23577468871376,0.267834393400063,13,12.0557386142267
"region","prev","sl_rank_nnls",24,18,0.173625866859993,0.206844545730493,15,12.9445907086722
"region","prev","sl_lrn_mean",24,18,-0.534623104734092,-0.538273119815843,0,11.7079617203439
"region","prev","sl_lrn_lasso",24,17,0.0247285519913738,-0.0720794686634527,8,11.7672550495232
"region","prev","sl_lrn_enet",24,17,0.0299889566592867,-0.0617733590079987,8,11.4845208805442
"region","prev","sl_lrn_ridge",24,17,0.135811202839521,0.157924163502014,12,11.4579863073149
"region","prev","sl_lrn_ranger",24,18,0.225489687881005,0.278244431402729,14,10.882071076213
"region","prev","sl_lrn_xgb",24,18,0.207768616532036,0.260283064286841,13,11.1819484403911
"region","prev","sl_lrn_domain_index",24,18,0.259585655307868,0.210810725818592,15,14.101246938643
"region","prev","sl_lrn_domain_pc_ridge",24,17,0.0794900920089309,0.0774456105012092,9,11.4084768079348
"region","prev","sl_lrn_domain_pc_enet",24,17,0.000223815038832215,0.0494245087790258,9,11.9435720288524
"region","prev","sl_lrn_domain_pc1_ols",24,18,0.0570238425646151,0.114663168555915,12,22.7222702399828
"region","prev","sl_lrn_hapc",24,18,0.208240053708728,0.21701361444372,14,11.7688223778266
"region","prev","sl_lrn_hapc_lasso",24,18,0.196939729558589,0.14060587736378,14,11.5789343512295
"region","prev","sl_lrn_spatial_gam",24,18,0.228660557805375,0.259848569638826,14,11.5078789057178
"region","prev","sl_lrn_spatial_plus_domain",24,18,0.231523777586737,0.276511358599941,14,11.6432458675834
"region","prev","ridge_min",24,18,0.0790767153703912,0.0368449252461585,9,11.1077923484281
"region","prev","domain_enet",24,18,0.0919733206058025,0.253299960919305,11,11.314113769127
