"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","level","child_vitA","Gambia","base",394,0,0.677864293659622
"admin2","level","child_vitA","Gambia","plus",422,0,0.680533926585094
"admin2","level","child_vitA","Gambia","addon_only",28,0,0.361067853170189
"admin2","level","child_vitA","Gambia","cs",91,0,0.789543937708565
"admin2","level","child_vitA","Gambia","cs_plus",119,0,0.760622914349277
"admin2","level","child_vitA","Gambia","replace",377,0,0.634705228031146
"admin2","level","child_vitA","Gambia","cs_replace",74,0,0.712124582869855
"admin2","level","child_vitA","Ghana","base",394,0,0.404466571834993
"admin2","level","child_vitA","Ghana","plus",422,0,0.410099573257468
"admin2","level","child_vitA","Ghana","addon_only",28,0,0.287823613086771
"admin2","level","child_vitA","Ghana","cs",91,0,0.259260312944523
"admin2","level","child_vitA","Ghana","cs_plus",119,0,0.261308677098151
"admin2","level","child_vitA","Ghana","replace",377,0,0.42398293029872
"admin2","level","child_vitA","Ghana","cs_replace",74,0,0.294594594594595
"admin2","level","child_vitA","Malawi","base",394,0,0.206149303783626
"admin2","level","child_vitA","Malawi","plus",422,0,0.229478019975213
"admin2","level","child_vitA","Malawi","addon_only",28,0,0.29266603484727
"admin2","level","child_vitA","Malawi","cs",91,0,0.188816796675658
"admin2","level","child_vitA","Malawi","cs_plus",119,0,0.235073266749289
"admin2","level","child_vitA","Malawi","replace",377,0,0.236203251439819
"admin2","level","child_vitA","Malawi","cs_replace",74,0,0.319494058467595
"admin2","level","child_vitA","SierraLeone","base",394,0,0.0681318681318681
"admin2","level","child_vitA","SierraLeone","plus",422,0,0.0813186813186813
"admin2","level","child_vitA","SierraLeone","addon_only",28,0,0.397802197802198
"admin2","level","child_vitA","SierraLeone","cs",91,0,0.446153846153846
"admin2","level","child_vitA","SierraLeone","cs_plus",119,0,0.63956043956044
"admin2","level","child_vitA","SierraLeone","replace",377,0,0.0945054945054945
"admin2","level","child_vitA","SierraLeone","cs_replace",74,0,0.696703296703297
"admin2","level","women_vitA","Gambia","base",394,0,0.767741935483871
"admin2","level","women_vitA","Gambia","plus",422,0,0.755283648498332
"admin2","level","women_vitA","Gambia","addon_only",28,0,0.154171301446051
