"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","level","child_vitA","Gambia","base",382,1,0.716129032258065
"admin2","level","child_vitA","Gambia","plus",396,1,0.69210233592881
"admin2","level","child_vitA","Gambia","addon_only",14,1,0.148832035595106
"admin2","level","child_vitA","Gambia","cs",91,1,0.79265850945495
"admin2","level","child_vitA","Gambia","cs_plus",105,1,0.699221357063404
"admin2","level","child_vitA","Ghana","base",382,0,0.355647226173542
"admin2","level","child_vitA","Ghana","plus",396,0,0.356073968705548
"admin2","level","child_vitA","Ghana","addon_only",14,0,0.0871977240398293
"admin2","level","child_vitA","Ghana","cs",91,0,0.218862019914651
"admin2","level","child_vitA","Ghana","cs_plus",105,0,0.214879089615932
"admin2","level","child_vitA","Malawi","base",382,0,0.181799956258657
"admin2","level","child_vitA","Malawi","plus",396,0,0.156284172924109
"admin2","level","child_vitA","Malawi","addon_only",14,0,0.0175876649413137
"admin2","level","child_vitA","Malawi","cs",91,0,0.148629437923744
"admin2","level","child_vitA","Malawi","cs_plus",105,0,0.115495370707881
"admin2","level","child_vitA","SierraLeone","base",382,1,0.0637362637362637
"admin2","level","child_vitA","SierraLeone","plus",396,1,0.0505494505494506
"admin2","level","child_vitA","SierraLeone","addon_only",14,1,-0.340659340659341
"admin2","level","child_vitA","SierraLeone","cs",91,1,0.428571428571429
"admin2","level","child_vitA","SierraLeone","cs_plus",105,1,0.371428571428571
"admin2","level","women_vitA","Gambia","base",382,1,0.746829810901001
"admin2","level","women_vitA","Gambia","plus",396,1,0.721023359288098
"admin2","level","women_vitA","Gambia","addon_only",14,1,0.33392658509455
"admin2","level","women_vitA","Gambia","cs",91,1,0.759733036707453
"admin2","level","women_vitA","Gambia","cs_plus",105,1,0.693882091212458
"admin2","level","women_vitA","Ghana","base",382,0,0.27348506401138
"admin2","level","women_vitA","Ghana","plus",396,0,0.30176386913229
"admin2","level","women_vitA","Ghana","addon_only",14,0,0.441081081081081
"admin2","level","women_vitA","Ghana","cs",91,0,0.414623044096728
"admin2","level","women_vitA","Ghana","cs_plus",105,0,0.432660028449502
