"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","level","child_vitA","Gambia","base",382,2,0.716129032258065
"admin2","level","child_vitA","Gambia","plus",388,2,0.720578420467186
"admin2","level","child_vitA","Gambia","addon_only",6,2,0.57686318131257
"admin2","level","child_vitA","Gambia","cs",91,2,0.79265850945495
"admin2","level","child_vitA","Gambia","cs_plus",97,2,0.787764182424917
"admin2","level","child_vitA","Ghana","base",382,0,0.355647226173542
"admin2","level","child_vitA","Ghana","plus",388,0,0.353086770981508
"admin2","level","child_vitA","Ghana","addon_only",6,0,0.313115220483642
"admin2","level","child_vitA","Ghana","cs",91,0,0.218862019914651
"admin2","level","child_vitA","Ghana","cs_plus",97,0,0.227254623044097
"admin2","level","child_vitA","Malawi","base",382,0,0.181799956258657
"admin2","level","child_vitA","Malawi","plus",388,0,0.170937522781949
"admin2","level","child_vitA","Malawi","addon_only",6,0,-0.0948640373259459
"admin2","level","child_vitA","Malawi","cs",91,0,0.148629437923744
"admin2","level","child_vitA","Malawi","cs_plus",97,0,0.119924181672377
"admin2","level","child_vitA","SierraLeone","base",382,1,0.0637362637362637
"admin2","level","child_vitA","SierraLeone","plus",388,1,0.0461538461538462
"admin2","level","child_vitA","SierraLeone","addon_only",6,1,-0.169230769230769
"admin2","level","child_vitA","SierraLeone","cs",91,1,0.428571428571429
"admin2","level","child_vitA","SierraLeone","cs_plus",97,1,0.38021978021978
"admin2","level","women_vitA","Gambia","base",382,2,0.746829810901001
"admin2","level","women_vitA","Gambia","plus",388,2,0.743270300333704
"admin2","level","women_vitA","Gambia","addon_only",6,2,-0.228031145717464
"admin2","level","women_vitA","Gambia","cs",91,2,0.759733036707453
"admin2","level","women_vitA","Gambia","cs_plus",97,2,0.766407119021135
"admin2","level","women_vitA","Ghana","base",382,0,0.27348506401138
"admin2","level","women_vitA","Ghana","plus",388,0,0.26950213371266
"admin2","level","women_vitA","Ghana","addon_only",6,0,-0.432688477951636
"admin2","level","women_vitA","Ghana","cs",91,0,0.414623044096728
"admin2","level","women_vitA","Ghana","cs_plus",97,0,0.412403982930299
"admin2","level","women_vitA","Malawi","base",382,0,0.207716701902748
"admin2","level","women_vitA","Malawi","plus",388,0,0.184643143544507
"admin2","level","women_vitA","Malawi","addon_only",6,0,-0.29009623095429
"admin2","level","women_vitA","Malawi","cs",91,0,0.223755194284464
"admin2","level","women_vitA","Malawi","cs_plus",97,0,0.194193336735438
"admin2","level","women_vitA","SierraLeone","base",382,1,-0.0725274725274725
"admin2","level","women_vitA","SierraLeone","plus",388,1,-0.0241758241758242
"admin2","level","women_vitA","SierraLeone","addon_only",6,1,-0.459340659340659
"admin2","level","women_vitA","SierraLeone","cs",91,1,0.252747252747253
"admin2","level","women_vitA","SierraLeone","cs_plus",97,1,0.226373626373626
"admin2","level","child_iron","Gambia","base",382,2,0.469632925472747
"admin2","level","child_iron","Gambia","plus",388,2,0.492324805339266
"admin2","level","child_iron","Gambia","addon_only",6,2,0.301446051167964
"admin2","level","child_iron","Gambia","cs",91,2,0.550611790878754
"admin2","level","child_iron","Gambia","cs_plus",97,2,0.543937708565072
"admin2","level","child_iron","Ghana","base",382,0,0.506486486486486
"admin2","level","child_iron","Ghana","plus",388,0,0.510753911806543
"admin2","level","child_iron","Ghana","addon_only",6,0,0.4150213371266
"admin2","level","child_iron","Ghana","cs",91,0,0.560284495021337
"admin2","level","child_iron","Ghana","cs_plus",97,0,0.558207681365576
"admin2","level","child_iron","Malawi","base",382,0,-0.0412262156448203
"admin2","level","child_iron","Malawi","plus",388,0,-0.0373259459065393
"admin2","level","child_iron","Malawi","addon_only",6,0,0.032878909382518
"admin2","level","child_iron","Malawi","cs",91,0,0.190548224830502
"admin2","level","child_iron","Malawi","cs_plus",97,0,0.204016913319239
"admin2","level","child_iron","SierraLeone","base",382,1,0.318681318681319
"admin2","level","child_iron","SierraLeone","plus",388,1,0.327472527472527
"admin2","level","child_iron","SierraLeone","addon_only",6,1,0.186813186813187
"admin2","level","child_iron","SierraLeone","cs",91,1,0.327472527472527
"admin2","level","child_iron","SierraLeone","cs_plus",97,1,0.441758241758242
"admin2","level","women_iron","Gambia","base",382,2,0.243604004449388
"admin2","level","women_iron","Gambia","plus",388,2,0.220022246941046
"admin2","level","women_iron","Gambia","addon_only",6,2,-0.245383759733037
"admin2","level","women_iron","Gambia","cs",91,2,0.729477196885428
"admin2","level","women_iron","Gambia","cs_plus",97,2,0.695216907675195
"admin2","level","women_iron","Ghana","base",382,0,0.213627311522048
"admin2","level","women_iron","Ghana","plus",388,0,0.213001422475107
"admin2","level","women_iron","Ghana","addon_only",6,0,0.067624466571835
"admin2","level","women_iron","Ghana","cs",91,0,0.358065433854908
